Data Index	Xground	Yground	Zground	Xoff	Yoff	Zoff	Xon	Yon	Zon
58.88766095	1.03E-10	1.16E-11	9.59E-12	4.78E-15	1.30E-14	1.13E-13	1.98E-14	7.80E-15	1.13E-13
58.96090431	6.14E-11	1.01E-11	1.78E-11	7.43E-15	1.67E-14	7.90E-14	2.48E-14	9.89E-15	5.98E-14
59.03414767	4.01E-11	1.37E-11	7.79E-11	1.08E-14	1.04E-14	1.26E-13	2.28E-14	2.17E-14	6.84E-14
59.10739103	1.63E-11	1.20E-11	4.62E-11	7.55E-15	1.17E-14	7.98E-14	1.22E-14	1.84E-14	8.16E-14
59.18063439	1.65E-11	1.39E-11	9.81E-12	4.64E-15	5.31E-15	9.36E-14	1.87E-14	1.32E-14	2.47E-14
59.25387775	3.21E-11	4.91E-12	7.12E-12	2.37E-15	4.32E-15	6.76E-14	2.64E-14	1.21E-14	5.14E-14
59.32712111	4.93E-11	3.27E-12	1.23E-11	2.81E-15	4.43E-15	9.90E-14	3.37E-14	1.40E-14	6.15E-14
59.40036447	6.10E-11	6.18E-12	3.05E-11	6.28E-15	1.12E-14	2.07E-13	2.03E-14	2.19E-14	5.19E-14
59.47360783	1.22E-11	3.78E-12	1.00E-11	3.96E-15	5.65E-15	1.27E-13	2.71E-14	1.43E-14	5.82E-14
59.54685119	8.28E-12	2.19E-12	6.67E-12	4.19E-15	6.32E-15	6.86E-14	2.87E-14	1.12E-14	4.70E-14
59.62009455	9.96E-12	4.25E-12	1.33E-11	6.26E-15	1.01E-14	1.05E-13	2.68E-14	1.19E-14	5.71E-14
59.69333791	9.58E-12	2.55E-12	9.72E-12	6.95E-15	8.03E-15	1.45E-13	2.78E-14	1.15E-14	5.57E-14
59.76658127	8.69E-12	4.29E-12	1.16E-11	9.94E-15	9.86E-15	3.25E-13	3.17E-14	2.56E-14	1.19E-13
59.83982462	7.28E-12	7.65E-12	9.98E-12	1.24E-14	1.38E-14	3.01E-13	3.81E-14	2.52E-14	1.59E-13
59.91306798	3.05E-11	4.43E-10	2.37E-11	1.12E-14	1.14E-14	8.40E-14	5.04E-14	1.55E-14	1.74E-13
59.98631134	1.09E-10	1.37E-09	7.93E-11	8.70E-15	6.18E-15	1.12E-13	8.20E-14	1.64E-14	6.30E-13
60.0595547	4.29E-11	4.28E-10	4.21E-11	1.24E-14	5.82E-15	1.45E-13	5.30E-14	2.19E-14	3.53E-13
60.13279806	5.43E-12	3.75E-12	7.34E-12	9.89E-15	2.44E-14	2.20E-13	2.73E-14	3.99E-14	8.63E-14
60.20604142	3.72E-12	3.91E-12	4.58E-12	1.37E-14	1.67E-14	1.57E-13	3.16E-14	3.12E-14	4.71E-14
60.27928478	3.65E-12	1.48E-12	7.74E-12	1.48E-14	1.28E-14	9.36E-14	4.45E-14	2.91E-14	4.41E-14
60.35252814	2.03E-12	1.92E-12	5.14E-12	1.32E-14	7.98E-15	1.86E-13	4.71E-14	2.56E-14	7.35E-14
60.4257715	2.64E-12	2.33E-12	6.37E-12	1.33E-14	1.04E-14	1.10E-13	4.38E-14	1.74E-14	6.17E-14
60.49901486	3.88E-12	2.23E-12	4.45E-12	1.20E-14	1.86E-14	1.16E-13	4.56E-14	1.53E-14	8.61E-14
60.57225822	3.23E-12	2.60E-12	4.71E-12	9.31E-15	1.37E-14	1.56E-13	5.01E-14	1.03E-14	7.77E-14
60.64550158	3.84E-12	2.83E-12	6.41E-12	8.04E-15	1.29E-14	1.49E-13	5.36E-14	1.88E-14	4.98E-14
60.71874494	2.32E-12	1.75E-12	6.43E-12	9.73E-15	7.61E-15	1.50E-13	6.57E-14	3.33E-14	2.26E-14
60.7919883	1.41E-12	1.17E-12	5.09E-12	1.44E-14	2.15E-14	1.30E-13	4.06E-14	2.14E-14	3.28E-14
60.86523166	1.71E-12	1.74E-12	4.15E-12	9.59E-15	4.29E-14	1.18E-13	3.20E-14	2.25E-14	4.41E-14
60.93847502	1.46E-12	3.52E-12	7.53E-12	7.93E-15	4.86E-14	9.23E-14	3.87E-14	2.13E-14	6.72E-14
61.01171837	7.61E-13	3.22E-12	5.31E-12	1.36E-14	2.80E-14	1.39E-13	4.07E-14	1.28E-14	3.99E-14
61.08496173	5.42E-12	6.06E-12	3.47E-12	1.82E-14	3.31E-14	1.83E-13	5.02E-14	2.10E-14	5.75E-14
61.15820509	1.52E-11	1.39E-11	7.95E-12	2.54E-14	2.07E-14	3.90E-13	4.58E-14	1.72E-14	1.48E-13
61.23144845	4.77E-12	6.17E-12	8.00E-12	2.94E-14	2.24E-14	3.31E-13	3.91E-14	1.00E-14	5.53E-14
61.30469181	3.87E-12	5.87E-12	5.85E-12	3.02E-14	1.38E-14	1.19E-13	5.98E-14	1.68E-14	4.37E-14
61.37793517	7.20E-12	9.77E-12	5.09E-12	1.98E-14	1.14E-14	7.52E-14	3.00E-14	1.36E-14	9.10E-14
61.45117853	3.37E-12	7.62E-12	4.16E-12	9.46E-15	1.40E-14	1.02E-13	2.49E-14	1.21E-14	8.84E-14
61.52442189	1.47E-12	5.97E-12	8.02E-12	6.17E-15	1.13E-14	7.45E-14	3.71E-14	1.15E-14	1.12E-13
61.59766525	1.27E-12	3.66E-12	7.18E-12	7.87E-15	8.22E-15	2.59E-14	2.46E-14	8.17E-15	7.72E-14
61.67090861	1.75E-12	2.42E-12	5.09E-12	8.17E-15	6.61E-15	7.52E-14	1.31E-14	9.24E-15	6.60E-14
61.74415197	1.76E-12	2.64E-12	4.19E-12	6.23E-15	9.03E-15	7.37E-14	1.32E-14	1.15E-14	9.76E-14
61.81739533	2.81E-12	2.23E-12	3.97E-12	6.34E-15	9.55E-15	1.10E-13	1.91E-14	1.06E-14	7.89E-14
61.89063869	2.35E-12	2.92E-12	4.24E-12	3.03E-15	8.77E-15	1.41E-13	1.19E-14	9.20E-15	4.67E-14
61.96388205	1.45E-12	1.59E-12	5.47E-12	2.91E-15	5.41E-15	7.27E-14	8.77E-15	6.91E-15	9.00E-14
62.03712541	1.63E-12	1.88E-12	4.98E-12	3.49E-15	3.13E-15	6.93E-14	6.83E-15	1.01E-14	6.17E-14
62.11036877	1.20E-12	5.10E-12	3.80E-12	3.38E-15	4.88E-15	5.10E-14	1.63E-14	7.19E-15	4.94E-14
62.18361213	4.96E-13	3.78E-12	4.89E-12	4.90E-15	3.56E-15	4.26E-14	1.49E-14	1.01E-14	8.20E-14
62.25685548	5.08E-13	3.84E-12	4.66E-12	4.60E-15	3.30E-15	3.93E-14	1.97E-14	8.33E-15	7.40E-14
62.33009884	7.45E-13	1.80E-11	7.13E-12	4.58E-15	4.35E-15	5.29E-14	1.72E-14	6.50E-15	4.61E-14
62.4033422	9.94E-13	1.14E-11	1.07E-11	5.43E-15	5.95E-15	3.10E-14	8.37E-15	5.63E-15	2.91E-14
62.47658556	1.12E-12	4.69E-12	1.84E-11	4.32E-15	6.02E-15	1.76E-14	1.44E-14	5.17E-15	6.82E-14
62.54982892	1.37E-12	1.36E-11	7.38E-12	5.47E-15	3.78E-15	2.46E-14	2.17E-14	4.83E-15	7.07E-14
62.62307228	4.08E-12	4.05E-11	4.11E-12	6.68E-15	4.06E-15	3.10E-14	1.42E-14	1.06E-14	6.59E-14
62.69631564	1.92E-12	2.26E-11	6.02E-12	6.45E-15	4.22E-15	2.98E-14	1.17E-14	8.63E-15	1.16E-13
62.769559	1.01E-12	7.56E-12	7.86E-12	3.81E-15	4.25E-15	4.71E-14	1.12E-14	4.59E-15	8.81E-14
62.84280236	8.11E-13	6.52E-12	3.78E-12	4.84E-15	4.00E-15	5.14E-14	1.09E-14	3.91E-15	6.35E-14
62.91604572	6.09E-13	2.99E-12	3.74E-12	3.78E-15	4.92E-15	4.60E-14	1.11E-14	4.03E-15	5.87E-14
62.98928908	1.09E-12	8.21E-12	4.05E-12	1.49E-15	2.81E-15	3.81E-14	1.33E-14	6.27E-15	4.49E-14
63.06253244	1.03E-12	6.97E-12	3.11E-12	2.49E-15	1.67E-15	2.33E-14	1.70E-14	6.55E-15	5.74E-14
63.1357758	5.45E-13	7.16E-12	2.30E-12	3.67E-15	2.76E-15	2.38E-14	1.40E-14	7.83E-15	6.78E-14
63.20901916	7.16E-13	5.43E-12	3.41E-12	2.77E-15	3.73E-15	2.34E-14	1.51E-14	5.34E-15	7.60E-14
63.28226252	8.61E-13	5.78E-12	3.21E-12	3.34E-15	4.09E-15	3.79E-14	1.01E-14	5.55E-15	3.48E-14
63.35550588	6.52E-13	8.88E-12	3.47E-12	4.19E-15	2.85E-15	3.43E-14	7.27E-15	5.16E-15	4.52E-14
63.42874923	4.61E-13	5.32E-12	3.31E-12	2.09E-15	2.37E-15	2.48E-14	9.04E-15	3.89E-15	8.25E-14
63.50199259	8.79E-12	1.47E-11	4.54E-12	3.51E-15	3.65E-15	4.49E-14	1.14E-14	5.24E-15	4.42E-14
63.57523595	7.82E-11	1.80E-10	1.47E-11	2.88E-15	5.55E-15	1.30E-13	1.67E-14	7.56E-15	5.05E-14
63.64847931	4.15E-11	1.73E-10	1.85E-11	2.99E-15	4.02E-15	4.20E-14	1.32E-14	4.98E-15	4.92E-14
63.72172267	7.52E-13	1.62E-11	5.02E-12	5.19E-15	2.80E-15	2.12E-14	1.27E-14	3.75E-15	3.25E-14
63.79496603	5.64E-13	4.76E-12	2.34E-12	4.80E-15	2.03E-15	3.05E-14	5.68E-15	4.62E-15	4.63E-14
63.86820939	3.41E-13	3.35E-12	5.29E-12	3.66E-15	2.67E-15	3.25E-14	5.95E-15	4.20E-15	4.24E-14
63.94145275	2.56E-13	4.17E-12	5.57E-12	2.59E-15	4.05E-15	2.62E-14	6.99E-15	7.61E-15	1.13E-13
64.01469611	3.14E-13	5.63E-12	3.92E-12	3.63E-15	2.97E-15	3.65E-14	5.44E-15	7.52E-15	1.16E-13
64.08793947	3.11E-13	3.14E-12	2.70E-12	2.81E-15	2.02E-15	3.92E-14	6.86E-15	7.32E-15	6.16E-14
64.16118283	6.41E-13	4.57E-12	3.11E-12	3.00E-15	3.51E-15	3.58E-14	7.46E-15	9.35E-15	7.64E-14
64.23442619	4.87E-13	2.34E-12	4.30E-12	2.08E-15	3.66E-15	4.40E-14	3.65E-15	7.32E-15	7.70E-14
64.30766955	3.14E-13	2.06E-12	3.11E-12	3.90E-15	2.96E-15	2.95E-14	3.87E-15	6.94E-15	6.39E-14
64.38091291	5.85E-13	3.39E-12	3.42E-12	3.34E-15	2.27E-15	3.22E-14	8.51E-15	6.15E-15	1.13E-13
64.45415627	9.42E-13	3.94E-12	7.53E-12	4.28E-15	1.88E-15	3.81E-14	7.59E-15	4.45E-15	1.65E-13
64.52739963	8.34E-13	1.37E-11	1.10E-11	3.71E-15	3.47E-15	2.61E-14	9.74E-15	4.02E-15	1.43E-13
64.60064299	4.09E-12	6.70E-11	2.77E-11	2.99E-15	2.85E-15	5.99E-14	1.62E-14	3.63E-15	9.29E-14
64.67388634	3.86E-12	4.66E-11	2.03E-11	3.52E-15	1.76E-15	6.77E-14	1.21E-14	3.13E-15	9.53E-14
64.7471297	7.50E-13	7.51E-12	4.98E-12	2.86E-15	7.31E-16	3.01E-14	4.29E-15	3.60E-15	6.77E-14
64.82037306	2.32E-13	4.20E-12	2.78E-12	2.58E-15	1.94E-15	1.77E-14	2.71E-15	2.08E-15	6.47E-14
64.89361642	3.92E-13	2.66E-12	2.41E-12	3.40E-15	1.67E-15	2.49E-14	3.68E-15	3.74E-15	7.05E-14
64.96685978	5.12E-13	4.11E-12	2.71E-12	3.85E-15	2.35E-15	3.84E-14	5.83E-15	2.46E-15	6.71E-14
65.04010314	2.73E-13	4.44E-12	1.66E-12	2.11E-15	2.04E-15	3.54E-14	7.51E-15	3.46E-15	6.52E-14
65.1133465	3.56E-13	2.62E-12	2.40E-12	1.90E-15	1.66E-15	3.56E-14	6.76E-15	3.41E-15	5.73E-14
65.18658986	3.19E-13	1.70E-12	1.82E-12	1.64E-15	1.45E-15	2.33E-14	9.31E-15	3.35E-15	5.73E-14
65.25983322	3.52E-13	2.40E-12	1.79E-12	1.93E-15	2.25E-15	2.74E-14	7.11E-15	3.84E-15	6.04E-14
65.33307658	7.35E-13	2.03E-12	4.54E-12	6.03E-15	2.22E-15	2.46E-14	3.43E-15	1.71E-15	4.12E-14
65.40631994	6.84E-13	1.83E-12	3.99E-12	8.02E-15	2.84E-15	3.69E-14	8.39E-15	3.38E-15	3.20E-14
65.4795633	4.85E-13	1.44E-12	2.42E-12	4.95E-15	3.36E-15	3.95E-14	8.44E-15	6.30E-15	4.45E-14
65.55280666	3.89E-13	2.56E-12	2.65E-12	4.12E-15	2.68E-15	4.41E-14	5.78E-15	4.80E-15	3.69E-14
65.62605002	4.44E-13	1.80E-12	1.49E-12	2.07E-15	2.94E-15	3.74E-14	9.49E-15	5.10E-15	2.39E-14
65.69929338	4.74E-13	1.51E-12	1.69E-12	1.92E-15	2.90E-15	3.97E-14	1.29E-14	4.93E-15	2.56E-14
65.77253674	4.95E-13	2.85E-12	3.87E-12	2.80E-15	2.06E-15	4.88E-14	1.00E-14	6.14E-15	2.08E-14
65.84578009	5.18E-13	1.73E-12	4.63E-12	3.82E-15	2.62E-15	4.73E-14	9.43E-15	5.26E-15	3.48E-14
65.91902345	6.19E-13	2.57E-12	3.72E-12	2.81E-15	3.51E-15	3.29E-14	1.19E-14	7.48E-15	6.20E-14
65.99226681	3.14E-13	6.19E-12	3.19E-12	2.80E-15	4.49E-15	3.71E-14	8.84E-15	7.50E-15	4.58E-14
66.06551017	5.00E-13	3.76E-12	2.14E-12	2.58E-15	7.25E-15	4.17E-14	5.41E-15	8.86E-15	1.95E-14
66.13875353	5.06E-13	1.88E-12	1.90E-12	3.02E-15	3.58E-15	4.17E-14	4.11E-15	5.62E-15	3.46E-14
66.21199689	4.37E-13	1.96E-12	2.93E-12	3.25E-15	3.22E-15	6.30E-14	9.41E-15	4.30E-15	3.17E-14
66.28524025	3.22E-13	1.96E-12	4.02E-12	2.72E-15	9.61E-15	3.55E-14	1.53E-14	9.32E-15	3.75E-14
66.35848361	2.70E-13	2.37E-12	4.16E-12	4.28E-15	9.77E-15	3.61E-14	1.24E-14	7.71E-15	4.88E-14
66.43172697	4.01E-13	1.88E-12	1.94E-12	3.89E-15	5.94E-15	4.15E-14	1.17E-14	4.68E-15	3.60E-14
66.50497033	2.31E-13	2.06E-12	4.14E-12	2.72E-15	7.11E-15	5.97E-14	1.57E-14	5.31E-15	3.95E-14
66.57821369	2.45E-13	1.69E-12	3.41E-12	1.94E-15	5.81E-15	4.27E-14	1.33E-14	6.40E-15	5.00E-14
66.65145705	3.16E-13	1.53E-12	3.70E-12	5.04E-15	9.06E-15	1.39E-14	2.43E-14	6.75E-15	5.63E-14
66.72470041	2.71E-13	1.66E-12	5.92E-12	3.31E-14	1.43E-13	5.68E-13	2.32E-13	3.78E-14	1.75E-13
66.79794377	5.84E-13	2.32E-12	6.69E-12	2.18E-13	4.20E-13	2.48E-12	7.65E-13	2.64E-13	1.21E-12
66.87118713	8.34E-13	2.08E-12	8.86E-12	1.20E-13	8.67E-14	1.05E-12	2.73E-13	1.46E-13	7.32E-13
66.94443049	4.88E-13	6.64E-13	8.66E-12	2.66E-14	9.17E-15	1.36E-13	1.25E-13	1.91E-14	1.48E-13
67.01767385	3.57E-13	9.83E-13	9.11E-12	3.41E-14	1.41E-14	2.97E-13	1.75E-13	1.25E-14	2.50E-13
67.0909172	4.27E-13	1.06E-12	9.31E-12	3.32E-14	5.31E-14	5.06E-13	1.40E-13	2.66E-14	2.68E-13
67.16416056	5.60E-13	1.33E-12	1.15E-11	3.53E-14	4.67E-14	3.92E-13	8.74E-14	5.12E-14	2.47E-13
67.23740392	4.80E-13	1.12E-12	1.26E-11	2.70E-14	2.34E-14	1.31E-13	3.51E-14	2.67E-14	1.65E-13
67.31064728	4.06E-13	1.50E-12	1.14E-11	1.19E-14	1.42E-14	4.06E-14	2.54E-14	3.08E-14	9.36E-14
67.38389064	4.81E-13	1.56E-12	1.07E-11	9.82E-15	1.09E-14	4.48E-14	2.08E-14	2.74E-14	1.21E-13
67.457134	4.83E-13	1.17E-12	8.45E-12	7.84E-15	1.21E-14	3.00E-14	1.97E-14	2.89E-14	1.06E-13
67.53037736	2.42E-13	5.54E-13	5.33E-12	8.22E-15	1.59E-14	5.57E-14	1.96E-14	2.90E-14	9.98E-14
67.60362072	2.49E-13	1.07E-12	2.88E-12	5.44E-15	1.24E-14	1.89E-14	1.08E-14	2.43E-14	1.20E-13
67.67686408	2.73E-13	5.85E-13	2.04E-12	2.95E-15	1.08E-14	5.26E-14	8.64E-15	1.19E-14	1.19E-13
67.75010744	2.27E-13	8.11E-13	3.07E-12	2.90E-15	1.05E-14	4.63E-14	7.65E-15	1.48E-14	1.21E-13
67.8233508	2.96E-13	9.81E-13	2.52E-12	5.89E-15	1.27E-14	4.59E-14	1.16E-14	7.13E-15	6.68E-14
67.89659416	3.07E-13	9.37E-13	1.60E-12	5.73E-15	6.62E-15	4.96E-14	7.88E-15	9.08E-15	7.02E-14
67.96983752	2.36E-13	6.76E-13	1.04E-12	5.45E-15	5.63E-15	8.25E-14	9.28E-15	1.47E-14	9.76E-14
68.04308088	3.32E-13	4.58E-13	8.85E-13	4.21E-15	4.87E-15	6.30E-14	1.53E-14	1.19E-14	1.77E-13
68.11632424	3.81E-13	9.84E-13	9.86E-13	4.24E-15	5.08E-15	4.49E-14	9.48E-15	9.19E-15	1.85E-13
68.1895676	4.67E-13	1.42E-12	7.56E-13	4.41E-15	5.26E-15	4.68E-14	9.05E-15	8.00E-15	1.20E-13
68.26281095	5.66E-13	1.33E-12	1.79E-12	4.87E-15	4.45E-15	9.62E-14	1.17E-14	8.73E-15	1.24E-13
68.33605431	9.85E-13	1.51E-12	3.54E-12	5.45E-15	4.57E-15	8.41E-14	7.18E-15	9.83E-15	1.40E-13
68.40929767	5.41E-13	1.78E-12	2.44E-12	4.51E-15	3.15E-15	6.31E-14	1.87E-14	8.25E-15	1.31E-13
68.48254103	2.42E-13	9.37E-13	1.86E-12	4.73E-15	4.90E-15	1.53E-13	3.74E-14	9.73E-15	1.97E-13
68.55578439	7.28E-13	5.15E-13	2.22E-12	3.52E-15	3.82E-15	2.49E-13	5.05E-14	9.02E-15	2.13E-13
68.62902775	7.23E-13	1.12E-12	3.88E-12	2.60E-15	3.88E-15	1.29E-13	4.58E-14	1.02E-14	2.79E-13
68.70227111	3.31E-13	1.87E-12	3.09E-12	3.15E-15	5.51E-15	1.27E-13	2.16E-14	7.11E-15	2.13E-13
68.77551447	2.57E-13	1.27E-12	1.09E-12	3.46E-15	5.53E-15	2.18E-13	1.82E-14	1.06E-14	1.45E-13
68.84875783	1.40E-13	1.03E-12	1.51E-12	3.62E-15	5.15E-15	1.97E-13	2.06E-14	8.63E-15	1.62E-13
68.92200119	2.48E-13	4.92E-13	8.59E-13	5.31E-15	7.32E-15	9.91E-14	2.12E-14	7.10E-15	1.69E-13
68.99524455	4.11E-13	2.36E-13	6.93E-13	3.80E-15	8.30E-15	6.83E-14	1.11E-14	7.80E-15	1.07E-13
69.06848791	5.44E-13	5.09E-13	6.77E-13	4.69E-15	1.39E-14	1.11E-13	2.27E-14	8.04E-15	8.43E-14
69.14173127	2.75E-12	1.33E-12	2.21E-12	5.79E-15	1.25E-14	1.93E-13	2.14E-14	5.44E-15	1.08E-13
69.21497463	2.01E-12	1.87E-12	2.06E-12	3.87E-15	1.98E-14	3.04E-13	1.68E-14	4.71E-15	2.57E-13
69.28821799	5.43E-13	7.89E-13	9.90E-13	1.88E-15	3.12E-14	1.83E-13	1.69E-14	5.38E-15	2.31E-13
69.36146135	2.45E-13	9.88E-13	7.06E-13	1.99E-15	4.26E-14	2.83E-13	2.22E-14	4.83E-15	1.78E-13
69.43470471	2.58E-13	2.86E-12	1.35E-12	4.47E-15	4.71E-14	4.18E-13	3.25E-14	4.89E-15	1.26E-13
69.50794806	7.53E-13	2.10E-11	8.12E-12	8.04E-15	4.50E-14	4.64E-13	2.34E-14	4.32E-15	1.22E-13
69.58119142	4.15E-13	1.70E-11	5.35E-12	4.64E-15	2.28E-14	3.04E-13	2.32E-14	6.09E-15	1.12E-13
69.65443478	9.62E-13	2.78E-12	2.27E-12	1.09E-14	3.17E-14	3.29E-13	3.61E-14	6.29E-15	1.76E-13
69.72767814	1.15E-12	3.37E-12	2.64E-12	1.52E-14	4.66E-14	4.29E-13	2.64E-14	7.01E-15	1.88E-13
69.8009215	7.48E-13	1.09E-12	9.33E-13	5.37E-15	4.25E-14	3.16E-13	2.45E-14	5.79E-15	1.10E-13
69.87416486	5.66E-13	8.52E-13	3.65E-13	6.55E-15	3.14E-14	3.19E-13	1.20E-14	4.22E-15	1.54E-13
69.94740822	3.84E-13	4.71E-13	5.66E-13	6.34E-15	4.58E-14	6.76E-13	2.28E-14	4.72E-15	2.26E-13
70.02065158	3.38E-13	4.01E-13	9.99E-13	7.47E-15	5.26E-14	8.91E-13	1.81E-14	5.12E-15	2.56E-13
70.09389494	3.75E-13	3.62E-13	9.59E-13	7.45E-15	5.23E-14	4.10E-13	2.34E-14	6.57E-15	3.33E-13
70.1671383	3.59E-13	5.56E-13	9.75E-13	6.26E-15	3.42E-14	1.95E-13	1.91E-14	5.69E-15	2.43E-13
70.24038166	3.57E-13	6.50E-13	1.27E-12	6.56E-15	3.47E-14	3.83E-13	2.16E-14	5.35E-15	1.59E-13
70.31362502	5.18E-13	1.63E-12	8.81E-13	8.02E-15	5.10E-14	5.09E-13	3.24E-14	7.00E-15	1.28E-13
70.38686838	3.24E-12	2.03E-12	1.85E-12	6.97E-15	7.19E-14	5.05E-13	2.85E-14	1.41E-14	1.24E-13
70.46011174	2.41E-11	5.59E-12	9.37E-12	6.14E-15	5.21E-14	4.28E-13	3.05E-14	1.41E-14	1.71E-13
70.5333551	1.22E-11	9.37E-12	5.18E-12	6.25E-15	3.42E-14	6.39E-13	4.15E-14	1.01E-14	2.73E-13
70.60659846	3.28E-13	1.79E-12	6.67E-13	7.71E-15	6.06E-14	3.79E-13	2.72E-14	6.83E-15	2.09E-13
70.67984181	1.71E-13	7.78E-13	8.49E-13	6.05E-15	5.47E-14	3.72E-13	3.39E-14	7.96E-15	1.75E-13
70.75308517	2.02E-13	8.85E-13	9.55E-13	5.85E-15	5.06E-14	5.21E-13	3.46E-14	9.63E-15	3.30E-13
70.82632853	3.28E-13	1.01E-12	7.41E-13	4.46E-15	3.62E-14	4.91E-13	3.06E-14	1.61E-14	3.19E-13
70.89957189	1.53E-13	9.41E-13	1.81E-12	3.67E-15	4.80E-14	4.28E-13	2.71E-14	2.38E-14	1.89E-13
70.97281525	1.21E-13	1.21E-12	1.73E-12	2.74E-15	5.26E-14	2.58E-13	1.69E-14	1.86E-14	2.91E-13
71.04605861	1.80E-13	6.10E-13	7.36E-13	3.43E-15	2.23E-14	3.18E-13	2.89E-14	1.27E-14	3.65E-13
71.11930197	1.70E-13	5.81E-13	8.77E-13	7.98E-15	2.36E-14	4.39E-13	2.57E-14	1.08E-14	2.71E-13
71.19254533	1.65E-13	7.94E-13	9.60E-13	1.28E-14	4.76E-14	2.62E-13	1.67E-14	9.72E-15	1.73E-13
71.26578869	1.92E-13	9.51E-13	9.33E-13	1.12E-14	4.31E-14	3.40E-13	3.10E-14	6.48E-15	2.92E-13
71.33903205	1.93E-13	1.37E-12	7.67E-13	6.59E-15	5.02E-14	2.51E-13	3.19E-14	9.70E-15	3.04E-13
71.41227541	1.75E-13	1.13E-12	8.90E-13	7.10E-15	5.71E-14	3.05E-13	3.33E-14	7.07E-15	3.09E-13
71.48551877	2.21E-12	1.82E-12	3.90E-12	1.67E-14	4.90E-14	5.07E-13	7.09E-14	1.18E-14	5.89E-13
71.55876213	9.66E-12	3.45E-12	1.29E-11	2.79E-14	7.34E-14	9.16E-13	7.55E-14	4.29E-14	1.21E-12
71.63200549	3.30E-12	2.29E-12	3.86E-12	2.79E-14	8.12E-14	5.52E-13	5.06E-14	3.23E-14	7.38E-13
71.70524885	2.68E-13	1.01E-12	1.56E-12	2.64E-14	4.51E-14	2.31E-13	5.84E-14	1.70E-14	3.52E-13
71.77849221	1.04E-13	9.20E-13	1.24E-12	2.68E-14	5.01E-14	2.73E-13	7.71E-14	1.11E-14	2.58E-13
71.85173557	1.82E-13	8.92E-13	1.45E-12	2.65E-14	2.64E-14	5.42E-13	3.60E-14	1.18E-14	1.55E-13
71.92497892	5.98E-13	1.06E-12	3.02E-12	4.45E-14	2.41E-14	2.74E-13	3.87E-14	9.62E-15	2.56E-13
71.99822228	4.80E-12	8.42E-13	2.04E-11	3.17E-14	3.16E-14	1.41E-13	9.34E-14	1.08E-14	2.39E-13
72.07146564	6.42E-12	1.06E-12	1.02E-11	7.34E-14	2.11E-14	3.29E-13	2.37E-13	3.56E-14	9.10E-13
72.144709	1.17E-12	1.25E-12	1.73E-12	9.06E-14	1.43E-14	3.02E-13	1.68E-13	2.10E-14	1.22E-12
72.21795236	2.21E-13	1.02E-12	1.07E-12	2.86E-14	2.07E-14	1.01E-13	3.63E-14	1.09E-14	3.16E-13
72.29119572	1.23E-13	1.23E-12	1.68E-12	2.65E-14	2.50E-14	5.08E-14	3.99E-14	8.87E-15	2.33E-13
72.36443908	9.78E-14	1.10E-12	2.52E-12	4.55E-14	1.03E-14	9.73E-14	3.93E-14	4.49E-15	1.66E-13
72.43768244	7.05E-14	5.38E-13	2.21E-12	3.85E-14	1.51E-14	1.07E-13	3.09E-14	7.58E-15	1.53E-13
72.5109258	1.04E-13	3.06E-13	2.04E-12	2.61E-14	1.63E-14	1.00E-13	1.62E-14	7.66E-15	1.97E-13
72.58416916	7.30E-14	4.22E-13	2.48E-12	1.17E-14	9.24E-15	9.69E-14	2.36E-14	6.69E-15	1.31E-13
72.65741252	8.14E-14	3.46E-13	1.93E-12	1.38E-14	8.78E-15	7.68E-14	2.87E-14	3.93E-15	1.67E-13
72.73065588	1.33E-13	3.00E-13	1.28E-12	1.48E-14	1.24E-14	9.33E-14	1.43E-14	5.31E-15	2.27E-13
72.80389924	8.15E-14	4.17E-13	1.38E-12	1.03E-14	5.56E-15	5.90E-14	2.14E-14	4.13E-15	1.94E-13
72.8771426	1.34E-13	5.38E-13	1.56E-12	8.70E-15	4.26E-15	4.54E-14	3.39E-14	3.02E-15	1.57E-13
72.95038596	1.30E-13	6.21E-13	1.17E-12	1.34E-14	2.94E-15	7.23E-14	2.91E-14	3.31E-15	1.77E-13
73.02362932	7.69E-14	7.30E-13	1.87E-12	2.07E-14	4.18E-15	6.94E-14	1.69E-14	4.55E-15	1.82E-13
73.09687267	6.17E-14	7.07E-13	2.26E-12	1.38E-14	4.44E-15	5.96E-14	1.17E-14	6.00E-15	2.81E-13
73.17011603	6.04E-14	4.32E-13	1.08E-12	2.16E-14	3.99E-15	4.60E-14	1.97E-14	7.56E-15	2.93E-13
73.24335939	1.29E-13	4.34E-13	1.23E-12	1.68E-14	4.90E-15	6.94E-14	1.78E-14	4.43E-15	1.52E-13
73.31660275	2.02E-13	5.22E-13	1.58E-12	1.06E-14	6.08E-15	4.11E-14	2.03E-14	3.03E-15	1.04E-13
73.38984611	1.55E-13	4.15E-13	1.36E-12	8.00E-15	3.84E-15	4.41E-14	2.04E-14	2.75E-15	1.12E-13
73.46308947	4.16E-13	3.69E-13	1.52E-12	7.51E-15	3.97E-15	7.49E-14	1.66E-14	4.55E-15	1.49E-13
73.53633283	4.64E-13	3.13E-13	1.66E-12	1.16E-14	5.18E-15	6.25E-14	1.42E-14	6.42E-15	1.72E-13
73.60957619	2.30E-13	3.49E-13	1.28E-12	1.19E-14	4.79E-15	5.66E-14	3.17E-14	5.58E-15	1.20E-13
